Number,Sentence
19,민속/NNG 씨름/NNG 이/JKS 사상__01/NNG 처음/NNG (으)로/JKB_FNS 유럽/NNP 지역__03/NNG 에서/JKB 선__01/NNG 을/JKO 보이__02/VV ᆫ다/EF
20,아이__01/NNG 들/XSN 의/JKG 함성__02/NNG (으)로/JKB_FNS 교실/NNG 이/JKS 들썩들썩/MAG 하/VV 리라/EF
21,명장__02/NNG 이/JKS 전쟁/NNG 을/JKO 승리/NNG (으)로/JKB_FNS 이끌/VV ᆫ다/EF
22,안정환/NNP 이/JKS 선발__03/NNG (으)로/JKB_FNS 나오/VV 았/EP 는데/EF
23,내/NP 가/JKS 악덕/NNG 기업주/NNG (으)로/JKB_FNS 소문__02/NNG 이/JKS 나/VV 아/EC 있/VX 다고/EF
24,나/NP 는/JX 건성__01/NNG (으)로/JKB_FNS 대답/NNG 하/XSV ᆯ/ETM 수__02/NNB 밖에/JX 없/VA 었/EP 다/EF
25,죽음__01/NNG 이/JKS 그/NP 들/XSN 을/JKO 예술가/NNG (으)로/JKB_FNS 만들/VV ᆫ다/EF
26,고작/MAG 이런/MM 식__04/NNB (으)로/JKB_FNS 밖에/JX 시작__01/NNG 하/XSV ᆯ/ETM 수__02/NNB 없/VA 었/EP 을까/EF
27,진리/NNG 파지__01/NNG 의/JKG 행동/NNG 이/JKS 바로/MAG 비/XPN 폭력/NNG (으)로/JKB_FNS 나타나/VV ᆫ다/EF
28,아침/NNG 저녁/NNG (으)로/JKB_FNS 기온/NNG 이/JKS 사뭇/MAG 내려가/VV 고/EC 있/VX 다/EF
29,방장__09/NNG 이/JKS 혼자__01/NNG 생각__01/NNG (으)로/JKB_FNS 쓰__01/VV 었/EP 다고/EC 얘기/NNG 하/XSV 아/EC 주/VX 어/EF
30,꿈__01/NNG 이/VCP 란/ETM 것/NNB 이/JKS 다/MAG 반대__03/NNG (으)로/JKB_FNS 나타나/VV ᆫ단다/EF
31,그것/NP 을/JKO 시작__01/NNG (으)로/JKB_FNS 누나/NNG 의/JKG 고생/NNG 은/JX 한__06/NNG 이/JKS 없/VA 었/EP 다/EF
32,자신__01/NNG 이/JKS 벌레__01/NNG (으)로/JKB_FNS 변하/VV 아/EC 버리/VX 었/EP 다는/ETM 느낌/NNG
33,스님/NNG 이/JKS 처음/NNG (으)로/JKB_FNS 빙긋/MAG 웃/VV 었/EP 다/EF
34,여러분/NP 의/JKG 평온__02/NNG 하/XSA ᆫ/ETM 밤__01/NNG 은/JX 이것/NP (으)로/JKB_FNS 끝/NNG 이/JKS 나/VV ᆫ다/EF
35,그러나/MAJ 반대__03/NNG (으)로/JKB_FNS 등허리/NNG 는/JX 오싹오싹/MAG 오한__02/NNG 이/JKS 나/VV ᆫ다/EF
36,이유__04/NNG 6/SN 퀼트/NNG 노루발__01/NNG 이/JKS 옵션/NNG (으)로/JKB_FNS 만들/VV 어/EC 지/VX 어/EC 있/VX 다/EF
37,계장__03/NNG 은/JX 한마디/NNG (으)로/JKB_FNS 자르__01/VV 아/EC 말__01/NNG 하/XSV 았/EP 다/EF
38,문화__01/NNG 는/JX 대개__03/MAG 언어__01/NNG 를/JKO 매개__03/NNG (으)로/JKB_FNS 하/VV ᆫ다/EF
39,한/MM 마디__01/NNG (으)로/JKB_FNS 어림__01/NNG 도/JX 없/VA 는/ETM 수작__05/NNG 이/VCP 었/EP 다/EF
40,이/NP 는/JX 합성/NNG 되/XSV 어/EC 백색/NNG 의/JKG 덩어리/NNG (으)로/JKB_FNS 보이__01/VV ᆫ다/EF
41,냉장고/NNG 텔레비전/NNG 따위/NNB 를/JKO 싸구려/NNG (으)로/JKB_FNS 팔/VV 았/EP 다/EF
42,경찰__04/NNG 서장__07/NNG 은/JX 신경질/NNG 적/XSN (으)로/JKB_FNS 소리치/VV 었/EP 다/EF
43,마지막/NNG (으)로/JKB_FNS 사회사업/NNG 이/JKS 있/VV 다/EF
44,신랑__02/NNG 이/JKS 귀찮/VA 다는/ETM 투/NNB (으)로/JKB_FNS 뻣뻣/XR 하/XSA 게/EC 말__01/NNG 하/XSV 았/EP 다/EF
45,미증유/NNG 의/JKG 일__01/NNG 이/JKS 다반사/NNG (으)로/JKB_FNS 일어나/VV ᆫ다/EF
46,한마디/NNG (으)로/JKB_FNS 감정__06/NNG 의/JKG 진폭__01/NNG 이/JKS 너무/MAG 크/VA 고/EC 확실/XR 하/XSA 다/EF
47,형식__01/NNG 상/XSN 이것/NP 은/JX 한/MM 문장__02/NNG (으)로/JKB_FNS 되__01/VV 어/EC 있/VX 다/EF
48,아리스토텔레스/NNP 물고기/NNG 나/JC 새__03/NNG 나/JC 개구리/NNG 의/JKG 형상__04/NNG (으)로/JKB_FNS 바뀌/VV 는군요/EF
49,그것/NP 은/JX 합리주의/NNG 를/JKO 기본/NNG (으)로/JKB_FNS 하/VV ᄇ니다/EF
50,그것/NP 도/JX 현찰__01/NNG (으)로/JKB_FNS 드리__01/VV 죠/EF
51,그/MM 이유__04/NNG 는/JX 아직/MAG 도/JX 학계/NNG 의/JKG 신비__02/NNG (으)로/JKB_FNS 남/VV 아/EC 있/VX 다/EF
52,그/NP 는/JX 막막/XR 하/XSA ᆫ/ETM 표정__03/NNG (으)로/JKB_FNS 미소__05/NNG 를/JKO 짓__01/VV 었/EP 다/EF
53,그/NP 는/JX 마지막/NNG (으)로/JKB_FNS 이런/MM 말__01/NNG 을/JKO 남기/VV 었/EP 다/EF
54,11/SN 식사__03/NNG 때__01/NNG 텔레비전/NNG 을/JKO 주로/MAG 화제__07/NNG (으)로/JKB_FNS 삼__02/VV 는/ETM 아이__01/NNG
55,반대편/NNG 다리__01/NNG 도/JX 같/VA 은/ETM 방식__01/NNG (으)로/JKB_FNS 운동__02/NNG 시키/XSV ᆫ다/EF
56,우리/NP 사회__07/NNG 의/JKG 여성__01/NNG 차별/NNG 은/JX 여러/MM 가지/NNB 형태/NNG (으)로/JKB_FNS 드러나/VV ᆫ다/EF
57,그/NP 의/JKG 품__01/NNG 에/JKB 안기__01/VV ᆫ/ETM 채__09/NNB (으)로/JKB_FNS
58,현대인/NNG 의/JKG 생활/NNG 의/JKG 의미/NNG 는/JX 종교/NNG 로부터/JKB 예술/NNG (으)로/JKB_FNS 바뀌/VV 었/EP 다/EF
59,어린애/NNG 들/XSN 과자__02/NNG 주/VV 는/ETM 식__04/NNB (으)로/JKB_FNS
60,그리고/MAJ 나/NP 는/JX 대수__01/NNG 롭/XSA 지/EC 않/VX 은/ETM 투/NNB (으)로/JKB_FNS 덧붙이/VV 었/EP 다/EF
61,백만/NR 학도__01/NNG 가/JKS 창환이/NNP 를/JKO 열사__01/NNG (으)로/JKB_FNS 떠받들/VV 었/EP 죠/EF
62,그것/NP 은/JX 그저/MAG 발버둥/NNG 이나/JC 몸짓/NNG (으)로/JKB_FNS 밖에/JX 보이__01/VV 지/EC 않/VX 았/EP 다/EF
63,우리/NP 는/JX 저마다/MAG 타인__01/NNG (으)로/JKB_FNS 살아가/VV ᆯ/ETM 뿐/NNB 이/VCP 야/EF
64,이것/NP 이/JKS 지금__03/MAG 전__07/MM 세계__02/NNG 를/JKO 파멸/NNG (으)로/JKB_FNS 몰아가/VV 고/EC 있/VX 다/EF
65,그/NP 는/JX 침울/XR 하/XSA ᆫ/ETM 얼굴/NNG (으)로/JKB_FNS 고개__01/NNG 를/JKO 끄덕이/VV 었/EP 다/EF
66,편안__01/NNG 하/XSA ᆫ/ETM 마음__01/NNG (으)로/JKB_FNS 자__01/VV ᄇ시다/EF
67,뭐/NP 이/VCP ᆫ가/EC 씁쓸/XR 하/XSA ᆫ/ETM 표정__03/NNG (으)로/JKB_FNS 걷__02/VV 고/EC 있/VX 었/EP 다/EF
68,제/NP 가/JKS 대책위/NNG 집행/NNG 위원/NNG (으)로/JKB_FNS 있/VV 는/ETM 현대영/NNP 이/VCP ᄇ니다/EF
69,두/MM 사람/NNG 은/JX 완벽__01/NNG 하/XSA ᆫ/ETM 커플/NNG (으)로/JKB_FNS 보이__01/VV 었/EP 다/EF
70,모든/MM 것/NNB 이/JKS 엉망/NNG (으)로/JKB_FNS 되__01/VV 어/EC 버리/VX 었/EP 어/EF
71,오/NNP 반장__08/NNG 은/JX 씁쓸/XR 하/XSA ᆫ/ETM 기분__01/NNG (으)로/JKB_FNS 돌아서/VV 었/EP 다/EF
72,길소개/NNP 가/JKS 개연__08/NNG 하/XSV ᆫ/ETM 어조__05/NNG (으)로/JKB_FNS 그/MM 말__01/NNG 을/JKO 되받/VV 았/EP 다/EF
73,예술인/NNG 은/JX 고__11/NNG 되/XSA ᆫ/ETM 삶/NNG 을/JKO 긍지__02/NNG (으)로/JKB_FNS 살아가/VV ᆫ다/EF
74,4/SN 월/NNB 초__03/NNB 에/JKB 은철이/NNP 는/JX 학교/NNG 야구부/NNG 응원단장/NNG (으)로/JKB_FNS 뽑히/VV 었/EP 다/EF
75,슬로/NNG 모션/NNG (으)로/JKB_FNS 보이__01/VV ᆫ다/EF
76,시간__04/NNG 은/JX 그것/NP 을/JKO 재__01/NNG (으)로/JKB_FNS 만들/VV ᆫ다/EF
77,불황__01/NNG (으)로/JKB_FNS 노동자/NNG 가/JKS 살__01/VV 다니/EF
78,뜬눈/NNG (으)로/JKB_FNS 새우__01/VV 었/EP 지만/EC 머릿속/NNG 에/JKB 몸__01/NNG 도/JX 개운/XR 하/XSA 았/EP 다/EF
79,용액/NNG 속__01/NNG 의/JKG 이온/NNG 농도__02/NNG 변화/NNG 를/JKO 그래프/NNG (으)로/JKB_FNS 나타내/VV 어라/EF
80,정반대/NNG (으)로/JKB_FNS 돈__01/NNG 이/JKS 없/VA 기/ETN 때문/NNB 이/VCP 다/EF
81,사건__01/NNG 시행__01/NNG 의/JKG 결과__02/NNG (으)로/JKB_FNS 일어나/VV 는/ETM 일__01/NNG
82,나/NP 는/JX 종이__01/NNG 공예__01/NNG 전문가/NNG (으)로/JKB_FNS 널리/MAG 알리/VV 어/EC 지/VX 어/EC 있/VX 다/EF
83,혁진/NNP 과/JC 예리/NNP 는/JX 다시/MAG 서먹서먹/XR 하/XSA ᆫ/ETM 관계__05/NNG (으)로/JKB_FNS 돌아가/VV 았/EP 다/EF
84,젊은이/NNG 는/JX 어안__01/NNG 이/JKS 벙벙/XR 하/XSA ᆫ/ETM 낯빛/NNG (으)로/JKB_FNS 그/NP 를/JKO 올려다보/VV ᆫ다/EF
85,착잡/XR 하/XSA ᆫ/ETM 마음__01/NNG (으)로/JKB_FNS 도장__17/NNG 을/JKO 찍__02/VV 었/EP 다/EF
86,상주/NNP 가/JKS 긴장/NNG 하/XSV ᆫ/ETM 얼굴/NNG (으)로/JKB_FNS 고개__01/NNG 를/JKO 끄덕이/VV 었/EP 다/EF
87,자웅/NNG 이체__03/NNG (으)로/JKB_FNS 보통/MAG 알/NNG 을/JKO 낳/VV 아/EC 번식/NNG 하/XSV ᆫ다/EF
88,이/MM 영향력/NNG 은/JX 정당/XR 하/XSA ᆫ/ETM 것/NNB (으)로/JKB_FNS 받아들이/VV 어/EC 지/VX ᆫ다/EF
89,최경주/NNP 는/JX 2004/SN 년__02/NNB 출전__02/NNG 권/XSN 을/JKO 덤__01/NNG (으)로/JKB_FNS 얻/VV 었/EP 다/EF
90,이어/MAG 간경변증/NNG (으)로/JKB_FNS 발전__01/NNG 하/XSV 게/EC 되__01/VV 는/ETM 것/NNB 이/VCP 다/EF
91,올해/NNG 는/JX 또/MAJ 어떤/MM 말__01/NNG 이/JKS 우리/NP 입버릇/NNG (으)로/JKB_FNS 되__01/VV ᆯ는지/EC
92,통풍기/NNG 는/JX 자동__01/NNG 통풍기/NNG 와/JC 기계__07/NNG 통풍기/NNG (으)로/JKB_FNS 나뉘/VV ᆫ다/EF
93,공짜/NNG (으)로/JKB_FNS 는/JX 싫/VA 은데/EF
94,반대__03/NNG (으)로/JKB_FNS 는/JX 벼랑/NNG 에/JKB 몰리__01/VV 었/EP 다/EF
95,허탈/NNG 하/XSA ᆫ/ETM 가슴__01/NNG (으)로/JKB_FNS 동생__01/NNG 을/JKO 찾아가/VV 았/EP 다/EF
96,백과사전/NNG 대신__03/NNG 고물__06/NNG 장수__01/NNG (으)로/JKB_FNS 나서/VV 었/EP 니/EF
97,그래서/MAJ 지금__03/NNG 의/JKG 신/XPN 세대__02/NNG 를/JKO 비관__05/NNG 적/XSN (으)로/JKB_FNS 보__01/VV 지/EC 않/VX 는다/EF
98,홍대/NNP 앞/NNG 에/JKB 도/JX 이런/MM 곳__01/NNG 이/JKS 있/VV 나/EC 싶/VX 을/ETM 정도__11/NNG (으)로/JKB_FNS
99,모던/NNG 하/XSA ᆫ/ETM 감각__02/NNG (으)로/JKB_FNS 완전히/MAG 바뀌/VV 었/EP 다/EF
100,새댁/NNG 은/JX 굳/VA 은/ETM 얼굴/NNG (으)로/JKB_FNS 말__01/NNG 하/XSV 았/EP 습니다/EF
101,서연이/NNP 는/JX 마지막/NNG (으)로/JKB_FNS 그런/MM 말__01/NNG 을/JKO 하/VV 고/EC 가/VX 았/EP 다/EF
102,수혜/NNP 씨/NNB 생일__02/NNG 을/JKO 진심__01/NNG (으)로/JKB_FNS 축하/NNG 드리__01/VV 어요/EF
103,효철/NNP 도/JX 뜻밖/NNG 이/VCP 라는/ETM 표정__03/NNG (으)로/JKB_FNS 수혜/NNP 를/JKO 올려다보/VV 았/EP 다/EF
104,나/NP 는/JX 거의/MAG 애원조__02/NNG (으)로/JKB_FNS 빌붙/VV 었/EP 다/EF
105,배우__01/VV 면서/EC 일__01/NNG 하/XSV 자는/ETM 각오__01/NNG (으)로/JKB_FNS 일__01/NNG 하/XSV 고/EC 있/VX 다/EF
106,건물__03/NNG 도/JX 특수__02/NNG 하/XSA ᆫ/ETM 종이__01/NNG (으)로/JKB_FNS 되__01/VV 어/EC 있/VX 다/EF
107,로마인/NNG 들/XSN 은/JX 조약__01/NNG 을/JKO 신성__04/NNG 하/XSA ᆫ/ETM 것/NNB (으)로/JKB_FNS 여기/VV 었/EP 다/EF
108,백/NNP 씨/NNB 는/JX 영국/NNP 의/JKG 스완지/NNP 페스티벌/NNG 을/JKO 예__08/NNG (으)로/JKB_FNS 들__04/VV ᆫ다/EF
109,그리고/MAJ 다시/MAG 버스__02/NNG (으)로/JKB_FNS 갈아타/VV 고/EF
110,벌서/MAG 계절__01/NNG 은/JX 여름철/NNG (으)로/JKB_FNS 접어들/VV 고/EC 있/VX 었/EP 다/EF
111,저/NP 도/JX 이번__01/NNG 상봉__03/NNG (으)로/JKB_FNS 하나/NR 의/JKG 사실__04/NNG 을/JKO 깨닫/VV 았/EP 습니다/EF
112,그/NP 는/JX 마지막/NNG (으)로/JKB_FNS 이런/MM 질문/NNG 을/JKO 하/VV 았/EP 다/EF
113,투구풍뎅이/NNG 는/JX 농가__02/NNG 에서/JKB 부업__02/NNG (으)로/JKB_FNS 양식__05/NNG 하/XSV 는/ETM 경우__03/NNG 가/JKS 많/VA 다/EF
114,그러나/MAJ 당시__02/NNG 예측/NNG 의/JKG 상당__04/NNG 부분__01/NNG 은/JX 현실__02/NNG (으)로/JKB_FNS 나타나/VV 고/EC 있/VX 다/EF
115,효철/NNP 이/JKS 건들거리/VV 며/EC 자조__03/NNG 적/XSN (으)로/JKB_FNS 말__01/NNG 하/XSV 았/EP 다/EF
116,그/NP 는/JX 30/SN 세__13/NNB 무렵/NNB 성균관/NNP 유생__05/NNG (으)로/JKB_FNS 있/VV 었/EP 다/EF
117,마지막/NNG (으)로/JKB_FNS 부탁/NNG 하나/NR 듣__01/VV 어/EC 주/VX ᆯ래/EF
118,자원__04/NNG 을/JKO 소득/NNG (으)로/JKB_FNS 보__01/VV ᆫ다는/ETM 것/NNB 이/JKS 이것/NP 이/VCP 다/EF
119,그리고/MAJ 나/NP 장난/NNG (으)로/JKB_FNS 시골/NNG 내려오/VV ᆫ/ETM 거/NNB 아니/VCN 야/EF
120,예__08/NNG 자체__02/NNG 를/JKO 다른/MM 것/NNB (으)로/JKB_FNS 바꾸/VV 어야/EC 하/VX ᆫ다/EF
121,이번__01/NNG 에/JKB 는/JX 무대__06/NNG 의/JKG 막__05/NNG 을/JKO 올리__01/VV ᆫ/ETM 상태__01/NNG (으)로/JKB_FNS
122,권리/NNG (으)로/JKB_FNS 알/VV 라/EF
123,정말/MAG 역사__04/NNG 적/XSN (으)로/JKB_FNS 숨__01/NNG 막히/VV 는/ETM 순간__03/NNG 이/VCP ᄇ니다/EF
124,때문/NNB 에/JKB 평생/NNG 독신__01/NNG (으)로/JKB_FNS 살__01/VV 겠/EP 다/EF
125,그녀/NP 가/JKS 딱/XR 하/XSA 다는/ETM 표정__03/NNG (으)로/JKB_FNS 존/NNP 에게/JKB 던지/VV 는/ETM 한마디/NNG
126,그/MM 대표/NNG 적/XSN 이/VCP ᆫ/ETM 학자__01/NNG (으)로/JKB_FNS 프로이트/NNP 와/JC 골드버그/NNP 가/JKS 있/VV 다/EF
127,그/NP 는/JX 극히/MAG 사무__05/NNG 적/XSN (으)로/JKB_FNS 지시__02/NNG 를/JKO 내리/VV 었/EP 다/EF
128,나/NP 는/JX 두/MM 자__14/NNG 이름/NNG (으)로/JKB_FNS 선돌/NNP 이/VCP 라/EC 하/VV 오/EF
129,문화__01/NNG 캠프/NNG 만/JX (으)로/JKB_FNS 는/JX 족하/VA 지/EC 않/VX 다/EF
130,그/NP 는/JX 주인공/NNG 을/JKO 죽이__01/VV 기/ETN (으)로/JKB_FNS 결심__01/NNG 하/XSV 았/EP 다/EF
131,이야기/NNG 는/JX 결국/NNG 종교/NNG 적/XSN 자각__03/NNG 의/JKG 문제__06/NNG (으)로/JKB_FNS 되돌아오/VV ᆫ다/EF
132,악명/NNG 높/VA 은/ETM 마녀/NNG 의/JKG 냉랭/XR 하/XSA ᆫ/ETM 무/XPN 표정__03/NNG (으)로/JKB_FNS
133,촌팔분/NNG 을/JKO 필요/NNG (으)로/JKB_FNS 하/VV ᆫ다/EF
134,그리고/MAJ 다음__01/NNG 부터/JX 안/MAG 울__01/VV 기/ETN (으)로/JKB_FNS 다짐/NNG 하/XSV 았/EP 다/EF
135,그러나/MAJ 결국/NNG 은/JX 구닥다리/NNG 엄마/NNG (으)로/JKB_FNS 밀리__01/VV 기/ETN 가/JKS 일쑤/NNG 이/VCP 다/EF
136,다시/MAG 논의__02/NNG 하/XSV 면/EC 잘/MAG 되__01/VV ᆯ/ETM 것/NNB (으)로/JKB_FNS 생각__01/NNG 하/XSV ᆫ다/EF
137,역시/MAG 같/VA 은/ETM 맥락/NNG (으)로/JKB_FNS 우려/NNG 하/XSV ᆯ/ETM 노릇/NNG 이/VCP 다/EF
138,결국/NNG 사표__07/NNG 를/JKO 쓰__01/VV 기/ETN (으)로/JKB_FNS 결심__01/NNG 하/XSV 았/EP 습니다/EF
139,아줌마/NNG 가/JKS 같/VA 지/EC 않/VX 게/EC 훈계조/NNG (으)로/JKB_FNS 말__01/NNG 하/XSV 았/EP 다/EF
140,그/NP 는/JX 아주/MAG 단도직입/NNG 적/XSN (으)로/JKB_FNS 묻__03/VV 었/EP 다/EF
141,이제/MAG 마지막/NNG (으)로/JKB_FNS 남/VV 은/ETM 한/MM 곳__01/NNG 이/JKS 북한/NNP 이/VCP 다/EF
142,휴일/NNG 에/JKB 는/JX 4/SN 5/SN 시간__04/NNG 집중__02/NNG 적/XSN (으)로/JKB_FNS 하/VV 았/EP 다/EF
143,어느/MM 시대__02/NNG 이/VCP 든/EC 순교자/NNG 를/JKO 필요/NNG (으)로/JKB_FNS 하/VV 아/EF
144,그러나/MAJ 논리/NNG 적/XSN (으)로/JKB_FNS 옳/VA 지/EC 않/VX 기/ETN 도/JX 하/VX 았/EP 다/EF
145,보통/MAG 우승자/NNG 는/JX 무명베/NNG 1/SN 필__02/NNB 을/JKO 상품__04/NNG (으)로/JKB_FNS 받__01/VV 았/EP 다/EF
146,하/VV 고/EC 약간/MAG 역설__02/NNG 적/XSN 이/VCP ᆫ/ETM 어투/NNG (으)로/JKB_FNS 말__01/NNG 하/XSV 았/EP 다/EF
147,그것/NP ᆯ/JKO 세상__01/NNG 탓/NNG (으)로/JKB_FNS 만/JX 돌리__04/VV ᆯ/ETM 것/NNB 이/JKC 아니/VCN 다/EF
148,승주읍/NNP 북쪽/NNG 월등면/NNP 은/JX 매화나무/NNG 가/JKS 많/VA 기/ETN (으)로/JKB_FNS 유명__01/NNG 하/XSA 다/EF
149,그녀/NP 는/JX 미륵산/NNP 을/JKO 남편__01/NNG (으)로/JKB_FNS 대하__02/VV 고/EC 있/VX 는/ETM 것/NNB 이/VCP 다/EF
150,이런/MM 식__04/NNG (으)로/JKB_FNS 소망__03/NNG 이/JKS 이루어지/VV 다니/EF
151,필요/NNG 하/XSA ᆯ/ETM 때__01/NNG 임시__02/NNG (으)로/JKB_FNS 생기/VV 는/ETM 시장__04/NNG 이/VCP 야/EF
152,신석주/NNP 는/JX 한동안/NNG 우두망찰/MAG (으)로/JKB_FNS 청지기/NNG 이/VCP 란/ETM 놈/NNB 을/JKO 뜯어보/VV 다가/EC
153,천안/NNP 까지/JX 는/JX 제/NP 가/JKS 운전석/NNG 에/JKB 앉/VV 기/ETN (으)로/JKB_FNS 하/VX 았/EP 지요/EF
154,청맹과니/NNG (으)로/JKB_FNS 집식구/NNG 와/JKB 는/JX 다르/VA 게/EC 행동/NNG 하/XSV 았/EP 다/EF
155,그/NP 가/JKS 염려/NNG 스럽/XSA ᆫ/ETM 표정__03/NNG (으)로/JKB_FNS 묻__03/VV 었/EP 습니다/EF
156,는/JX 약간/MAG 빈정거리/VV 는/ETM 어투/NNG (으)로/JKB_FNS 말__01/NNG 하/XSV 았/EP 다/EF
157,1959/SN 년__02/NNB 는/JX 에어아메리카/NNP (으)로/JKB_FNS 이름/NNG 을/JKO 바꾸/VV 었/EP 다/EF
158,그런데/MAJ 비서관/NNG 은/JX 단번에/MAG 그/MM 자리__01/NNG (으)로/JKB_FNS 올라서/VV ᆫ/ETM 것/NNB 이/VCP 다/EF
159,떡국/NNG 이나/JC 칼국수/NNG 찌개__01/NNG 에/JKB 살짝/MAG 고명__01/NNG (으)로/JKB_FNS 올려놓/VV 는다/EF
160,학급/NNG 문고__01/NNG 를/JKO 효과__01/NNG 적/XSN (으)로/JKB_FNS 운영__03/NNG 하/XSV 기/ETN 는/JX 힘들/VA 다/EF
161,배우__01/NNG 지망__02/NNG 생/XSN 쯤__x02/NNG (으)로/JKB_FNS 여기/VV 는/ETM 눈치/NNG 들/XSN 이/VCP 었/EP 다/EF
162,마지막/NNG (으)로/JKB_FNS 하/VV 는/ETM 말__01/NNG 이/VCP 다/EF
163,여전히/MAG 탐색__02/NNG 하/XSV 는/ETM 눈빛__01/NNG (으)로/JKB_FNS 신/NNP 여사__04/NNG 가/JKS 되묻__03/VV 었/EP 다/EF
164,부시/NNP 는/JX 극__05/NNG 적/XSN 효과__01/NNG 를/JKO 필요/NNG (으)로/JKB_FNS 하/VV 았/EP 다/EF
165,한자__02/NNG (으)로/JKB_FNS 되__01/VV ᆫ/ETM 용어__02/NNG 를/JKO 그대로/MAG 노출/NNG 시키/XSV ᆫ/ETM 점__10/NNG
166,다시/MAG 실험/NNG 조사__30/NNG 의/JKG 얘기/NNG (으)로/JKB_FNS 되돌아가/VV 아/EC 보/VX 자/EF
167,학생/NNG 노릇/NNG 은/JX 학부__03/NNG (으)로/JKB_FNS 끝나/VV ᆫ다/EF
168,그러나/MAJ 진공__02/NNG 상태__01/NNG (으)로/JKB_FNS 포장__01/NNG 되/XSV 어/EC 있/VX 는/ETM 사랑__01/NNG 이란/JX 없/VA 다/EF
169,한/MM 마디__01/NNG (으)로/JKB_FNS 하/VV 아/EC 정신병자/NNG 이/VCP ᆫ/ETM 것/NNB 이/VCP 다/EF
170,복수__04/NNG 를/JKO 일본어/NNP (으)로/JKB_FNS 는/JX 가따끼우찌/NNG 이/VCP 라고/EC 하/VV ᆫ다/EF
171,마지막/NNG (으)로/JKB_FNS 기죽/VV 지/EC 말/VX 아라/EF
172,관세음/NNP 보살__02/NNG 불교/NNG 에서/JKB 대자대비/NNG 의/JKG 상징/NNG (으)로/JKB_FNS 받들/VV 는/ETM 보살__02/NNG
173,일곱/NR 시간__04/NNG 을/JKO 내리/MAG 입석__02/NNG (으)로/JKB_FNS 가/VV 았/EP 다/EF
174,그런/MM 개__03/NNG 는/JX 천상/MAG 씨받이/NNG (으)로/JKB_FNS 나/JX 쓰이__03/VV ᆯ/ETM 뿐/NNB 이/VCP 지요/EF
