Number,Sentence
42,과로__01/NNG (으)로/JKB_EFF 쓰러지/VV ᆫ/ETM 소녀__02/NNG 가장__07/NNG 이/VCP 었/EP 지/EF
43,불볕/NNG 더위/NNG (으)로/JKB_EFF 대구/NNP 는/JX 푹푹/MAG 찌__05/VV 고/EC 있/VX 었/EP 다/EF
44,그중/NNG 7/SN 명/NNB 은/JX 폭풍__01/NNG 속__01/NNG 에서/JKB 교통사고/NNG (으)로/JKB_EFF 숨지/VV 었/EP 다/EF
45,죽음__01/NNG (으)로/JKB_EFF 훌쩍/MAG 배낭여행/NNG 떠나/VV 고/EC 싶/VX 기/ETN 도/JX 하/VX 다/EF
46,수서/NNP 걸프/NNP (으)로/JKB_EFF 안팎/NNG 이/JKS 시끄럽/VA 다/EF
47,이번__01/NNG 사건__01/NNG (으)로/JKB_EFF 검찰__02/NNG 과/JC 경찰__04/NNG 은/JX 위신__04/NNG 을/JKO 잃/VV 었/EP 다/EF
48,제임스/NNP 의/JKG 노력__01/NNG (으)로/JKB_EFF 재판__06/NNG 은/JX 승리/NNG 의/JKG 조짐/NNG 이/JKS 보이__01/VV 었/EP 다/EF
49,돈__01/NNG (으)로/JKB_EFF 물들/VV ᆫ/ETM 숙달__02/NNG 되/XSV ᆫ/ETM 모델/NNG 들/XSN 이/VCP 다/EF
50,큰바람/NNG 의/JKG 호소__01/NNG (으)로/JKB_EFF 강당/NNG 은/JX 눈물__01/NNG 바다/NNG 를/JKO 이루__01/VV 었/EP 다/EF
51,그리고/MAJ 그/NP (으)로/JKB_EFF 인하/VV 아서/EC 좌절/NNG 하/XSV 게/EC 되/VX ᆫ다/EF
52,조규제/NNP 29/SN 일/NNB 만/JX 의/JKG 등판__03/NNG (으)로/JKB_EFF 몸__01/NNG 이/JKS 굳/VV 은/ETM 듯/NNB
53,그/NP 는/JX 폐결핵/NNG (으)로/JKB_EFF 죽__01/VV 었/EP 다/EF
54,울진/NNP 은/JX 지금__03/MAG 시민/NNG 들/XSN 의/JKG 반대__03/NNG 열기__07/NNG (으)로/JKB_EFF 뜨겁/VA 다/EF
55,부당__01/NNG 하/XSA ᆫ/ETM 장기__10/NNG 화/XSN (으)로/JKB_EFF 인하__01/VV ᆫ/ETM 자백__01/NNG
56,그러나/MAJ 표정__03/NNG 은/JX 한/MM 줄기__01/NNG 자신감/NNG (으)로/JKB_EFF 빛나/VV 고/EC 있/VX 었/EP 다/EF
57,모든/MM 운동__02/NNG 권/XSN 은/JX 그것/NP (으)로/JKB_EFF 상당히/MAG 상처__02/NNG 를/JKO 받__01/VV 았/EP 다/EF
58,수많/VA 은/ETM 생각__01/NNG 들/XSN (으)로/JKB_EFF 머리__01/NNG 속__01/NNG 은/JX 혼란/NNG 스럽/XSA 었/EP 다/EF
59,그동안/NNG 여러/MM 가지/NNB 일__01/NNG (으)로/JKB_EFF 좀/MAG 바쁘/VA 아서요/EF
60,최/XPN 첨단__01/NNG 기술__01/NNG 도입/NNG (으)로/JKB_EFF 선망__04/NNG 의/JKG 대상__11/NNG 이/JKC 되__01/VV 었/EP 던/ETM 프로젝트/NNG
61,정숙이/NNP 의/JKG 가출__02/NNG (으)로/JKB_EFF 학교/NNG 는/JX 술렁거리/VV 었/EP 다/EF
62,구영국민학교/NNP 도/JX 아파트/NNG 신축__03/NNG (으)로/JKB_EFF 갑자기/MAG 학교/NNG 규모/NNG 가/JKS 커지/VV 었/EP 다/EF
63,괴혈병/NNG 비타민/NNG 의/JKG 결핍/NNG (으)로/JKB_EFF 일어나/VV 는/ETM 병__04/NNG
64,요즘/NNG 은/JX 컴퓨터/NNG 의/JKG 도움/NNG (으)로/JKB_EFF 이런/MM 노력__01/NNG 이/JKS 많이/MAG 줄어들/VV 었/EP 다/EF
65,그/NP 의/JKG 죽음__01/NNG (으)로/JKB_EFF 이제/MAG 정착/NNG 을/JKO 하/VV 았/EP 다/EF
66,그/MM 파장__02/NNG (으)로/JKB_EFF 손__01/NNG 이/JKS 옴직거리/VV 었/EP 다/EF
67,생각__01/NNG 만/JX (으)로/JKB_EFF 도/JX 얼굴/NNG 이/JKS 화끈거리/VV 었/EP 다/EF
68,공연장/NNG 안__01/NNG 은/JX 사람/NNG 들/XSN 의/JKG 열기__07/NNG (으)로/JKB_EFF 후끈거리/VV 었/EP 다/EF
69,국제__02/NNG 공항__02/NNG 은/JX 온통/MAG 기쁨/NNG (으)로/JKB_EFF 출렁거리/VV 고/EC 있/VX 었/EP 습니다/EF
70,도이미나/NNP 의/JKG 친/XPN 어머니/NNG 는/JX 오래/MAG 전__08/NNG 에/JKB 자궁암/NNG (으)로/JKB_EFF 죽__01/VV 었/EP 다/EF
71,칠/NR 월/NNB 장마__01/NNG (으)로/JKB_EFF 강물/NNG 이/JKS 불__01/VV 어/EC 있/VX 었/EP 습니다/EF
72,결혼식장/NNG 은/JX 기자__05/NNG 와/JC 아나운서/NNG (으)로/JKB_EFF 붐비/VV 었/EP 다/EF
73,그러나/MAJ 핵무기/NNG 나/JC 환경오염/NNG 등__05/NNB (으)로/JKB_EFF 그/MM 신뢰__02/NNG 가/JKS 무너지/VV 어/EC 가/VX ᆫ다/EF
74,또/MAG 이런/MM 통신__01/NNG 의/JKG 발달/NNG (으)로/JKB_EFF 생활/NNG 방식__01/NNG 도/JX 많이/MAG 달라지/VV 었/EP 다/EF
75,아버지/NNG 의/JKG 귀가__03/NNG 는/JX 녹내장/NNG (으)로/JKB_EFF 인하__01/VV ᆫ/ETM 것/NNB 이/VCP 었/EP 다/EF
76,그/MM 후유증/NNG (으)로/JKB_EFF 자유__03/NNG 가/JKS 그립/VA 었/EP 던/ETM 것/NNB 이/VCP 다/EF
77,바이러스/NNG 병__04/NNG 바이러스/NNG 의/JKG 감염/NNG (으)로/JKB_EFF 일어나/VV 는/ETM 병__04/NNG
78,증시__88/NNG 가/JKS 미국발/NNG 악재__01/NNG (으)로/JKB_EFF 휘청거리/VV 고/EC 있/VX 다/EF
79,차__06/NNG 안__01/NNG 은/JX 벌써/MAG 사람/NNG 들/XSN (으)로/JKB_EFF 꽉/MAG 차__01/VV 아/EC 있/VX 었/EP 다/EF
80,그/NP (으)로/JKB_EFF 인하__01/VV 아/EC 템즈강/NNP 이/JKS 오염/NNG 되/XSV ᄇ니다/EF
81,알/NNP 의/JKG 얼굴/NNG 이/JKS 기쁨/NNG (으)로/JKB_EFF 환하/VA 아/EC 지/VX 었/EP 다/EF
82,나/NP 는/JX 그/MM 갈망__02/NNG (으)로/JKB_EFF 가슴__01/NNG 이/JKS 메__02/VV 었/EP 다/EF
83,연거푸/MAG 일어나/VV 는/ETM 실수__01/NNG (으)로/JKB_EFF 박장대소/NNG
84,풍랑/NNG (으)로/JKB_EFF 돌아가/VV 시/EP 었/EP 어/EF
85,그런데/MAJ 이번__01/NNG 단식__04/NNG (으)로/JKB_EFF 쓰러지/VV ᆫ/ETM 것/NNB 이/VCP ᄇ니다/EF
86,사람/NNG 들/XSN (으)로/JKB_EFF 자연__01/NNG 이/JKS 몸살__01/NNG 을/JKO 앓/VV 지/EC 는/JX 않/VX 을까/EF
87,지금__03/MAG 우리/NP 들/XSN 은/JX 집회/NNG 준비/NNG (으)로/JKB_EFF 여력__02/NNG 이/JKS 없/VA 어/EF
